id,text
92833705-908b-4006-a1b2-e06fb266af1a,"शीख धर्माचो धावो आनी निमाणो गुरू, गुरू गोबिंद सिंग हाचो जल्म 1666 वर्सा पाटणा जालो."
2fd89b06-1280-4edd-b3b2-14c7593f877b,दादा ह्या सिनेमांत एका कुख्यात गुंडाक सुदरपाची कुड्ड्या भुरग्याची भुमिका तिणें केल्ली.
70ef9a13-3f54-4274-8df5-8820cd0cb79f,"१२९६ त अलाउद्दीनान देवगिरीचेर आक्रमण केलें, आनी जलालुद्दीना आड यशस्वी बंड करपाखातीर लुटमार ताब्यांत घेतली."
fa057bbd-20a1-4ae1-8127-c85b671f6c22,तशेंच आर.एस.पि.सि.ए. न पाळीव प्राण्यांच्या मालकांक पाळीव प्राण्यांक थंड दवरपाचो यत्न करचो म्हूण सांगलां.
69a887b8-3b71-4502-aa5c-af12fd4c7fe8,कादर मियाच्या अर्थीक अस्वातंत्र्याचें मोल म्हळ्यार ताचें मरण.
1d82f1ba-e774-45e4-86b8-a961cecb0861,फायनली उपरांत राजीशा विजयान आनीक एक खेळां चित्रपट घेवन परतून येता.
8ac0ee26-4367-40d0-8ae6-789a0109c42a,मेहरान सांताक्रूझच्या सेक्रेड हार्ट बॉयज हायस्कुलांत शाळेचें शिक्षण पुराय केलें आनी उपरांत मुंबयच्या सेंट झेवियर म्हाविद्यालयांतल्यान पदवी घेतली.
93d80a32-3b1d-4fc8-875f-cc3a032ebc50,"चडशा मुखेल किरकोळ विक्रेत्यांच्या वॅबसायटीचेर वचून तूं डिजिटल भेट कार्डां घेवपाक शकता, आनी मेळटलो मनीसय तीं ऑनलायन पळोवपाक शकता."
374865a5-dc17-45ce-bfb0-f4f5792a2f03,भीम आनी राक्षस हांचे मदीं खर झूज जालें आनी दोनूय समान आशिल्ल्या झुजाऱ्यांनी एकामेकांचेर फातर आनी झाडां मोखलीं.
dbe752aa-9d57-4afd-a21e-358ff05781be,इतले मजगतीं अलाउद्दीनान पद्मावतीक मेळोवपा खातीर परत एक फावट चित्तोराचेर घुरी घाली.
03cb0cf1-173a-40ee-9402-83f8408b4832,"तुवें कोणाक आमंत्रीत केला हें तुका पळोवपाचें आसल्यार ""व्यू रेफरल हिस्ट्री"" टॅप केल्या उपरांत तुका ती वळेरी पळोवंक मेळटली."
cd507388-4485-447c-8e13-0159f706df5d,मिरिक हें भारताच्या अस्तंत बंगाल राज्यांतल्या दार्जिलिंग जिल्ह्यांतलें एक ल्हान शार आनी अधिसुचीत क्षेत्र.
441a6842-3b91-4d27-9fed-8ffba9ca057c,बडा गांव जैन देवूळ उत्तर प्रदेशांतल्या बाघपाटांतल्या बडा गांवांतलें एक जैन देवूळ आसा.
65b1f697-983f-486d-89d8-9d117746a022,"भोजताल वा अपर लेक हाचे कुशीन, भोज ओलभूंय वाठार तयार जाता."
9d1f37ac-daf6-4500-ac3a-f63b10390efc,"हें उदक मुळांतूच झरीचें उदक, दोंगुल्ल्यां वयल्यान वयर, लागसार एक प्रवाह म्हणून भितर येता."
ac55b1d6-1610-44c5-b0e6-dae3c5e285aa,इंदिराक चड करून घरांत खाजगी शिक्षक शिकयताले आनी १९३४ त मॅट्रिक मेरेन ती मदीं मदीं शाळेंत वताली.
fd69e7b9-931f-4597-92d4-8cb549b3859d,अवशेशांची प्रदर्शना खातीर मांडणी करपाक स्थळा प्रमाण सुमार चार वरां लागूं येतात.
13bf499d-1249-4635-b978-ca3758bebc8d,भारताचे दक्षीण पूर्वेक आशिल्ल्या हिंद म्हासागरांतलो एक जुंवो श्रीलंकेंत दोन दिसाच्या उटंगाराच्या पावसाक लागून हुंवार आयलो.
59715ade-4d25-4662-bb3a-6f35d8dc4942,ते वेगवेगळ्या रागांचो मेळ करून वर्ण आनी कृती शिकपाचे दिकेन व्हरतात.
4eca6fcb-9e4b-4c7f-be5e-e147ab21bcb1,उत्सवा वेळार एक माची कोसळ्ळी आनी प्रेक्षकां मदीं भिरांत निर्माण जाली.
adab73fd-087c-4588-be42-f29965b92c5e,कब्बन उद्याना वांगडाच शारी पाचवी सुवात म्हूण हांगा जायत्या रानवटी जातींच्या सुकणीं आनी हेर रानवटी जनावरांचें घर आसा.
a1b69b87-6a75-4728-bfd1-b26eb98a96d2,गांवच्या मुखेल चौकांत सुर्यास्त जातना होमखण पेटयतात.
828845b9-61c3-42a6-b349-d307db5bf409,ह्या न्हयकाराक लागून अकबरान एक औपचारीक फर्मान जारी करून शहजादा सलीम हाका प्रस्तावीत मोहिमेच्या हुकुमाचेर नेमणूक करपाक सुरवात केली.
8a565553-8284-4aeb-9b24-cfa4a95d023e,बहादुराक विरोध करपी पंगड वाटेर एकठांय करून शहा 17 जून 1710 दिसा अजमेर सोडून पंजाबाक गेलो.
3cb08c85-2d71-4bcb-9586-dc8c7f5f2426,गुप्तान आपले कंपनी खातीर पुस्तक कव्हर डिझायन तयार करपाक रे हाका सांगलें आनी ताका पुराय कलात्मक स्वातंत्र्य दिलें.
c3404b39-bfe1-4927-b039-682c0e48d5b1,भारत हें आर्विल्ल्या पोलोचें पाळणें अशें मानतात.
5147409e-51ff-46cb-bcbc-c14071c7722c,तुमी नकळो आशिल्ले अशें कितें तरी तांणी पोश्ट केल्लें आसुं येता.
c2524fac-2425-441c-aaea-a1cae6aa89ea,तमिळ शब्दकोशांत चोळ म्हळ्यार पांड्या वा पोरन्या देशाच्या फांटभूयेर तयार जाल्लें नवें राज्य दाखोवपी सोळी वा साई.
13038cd6-4979-4d9a-8797-f3fe34261cb0,भारतीय राजांच्या शेकातळा आशिल्ल्या राज्यांतल्या लोकांच्या कश्टांची जाणविकाय जावपी पयल्या कांय राश्ट्रवाादी फुडाऱ्यांमदलो नेहरू हो एक.
4c21bf97-08c6-4acd-a2ec-8164e5799242,बाजारांत तुमच्या उत्पादाची म्हायती पावोवपाक तुमी मोख दवरिल्ल्या आयकुप्यांक कशें आवाहन करतले हाचें वर्णन करात.
837fb0bb-f856-498f-bae7-9b8d01272833,"जम्मू-काश्मीर, हिमाचल प्रदेश, उत्तराखंड, सिक्किम आनी अरुणाचल प्रदेशांत हिमस्खलन जाता."
09ee37fb-e4bf-4302-b87f-e3ff4b5fcf94,"घडये तुमी खरेदी करपाक आवडटा अशे प्रकारचे न्हय, वा वर्सभर नाताळाच्यो भेटवस्तू ब्राउझ करपाक तुमकां वेळ ना."
8cd75e09-6d4a-4194-b5b9-79af5e40ae83,बच्चन हाचो जल्म 11 ऑक्टोबर 1942 दिसा अलाहाबाद हांगा जालो.
65e988e7-3e45-4274-a0d3-52e0ac42a450,तिचो जलमार्ग जिल्ह्याच्या उत्तर भागांतल्यान जाता.
f17204fd-abd0-41ae-a00f-781c234bad34,2022 वर्सा प्रदर्शीत जावपाचें आशिल्ल्या त्रिशा स्टारर फिल्म ‘रांगी’ ह्या सिनेमान अनसवारान तमिळ चित्रपट उद्देगांत प्रवेश केलो.
c96de147-84c7-40e1-8ef4-302d4a50f183,जायते वैयक्तीक खरेदीदार दर वराक शुल्क घेवन काम करतात कारण तांकां जायत्या दुकानांनी वचपाची गरज आसता जाका लागून कांय वेळ लागूं येता.
d0a7929b-6d9c-450d-9e39-e4cf9bed5a19,भोंसले हो 2020 वर्साचो भारतीय हिंदी भाशेचो चित्रपट देवशीष माखीजान बरोवन दिग्दर्शीत केला आनी पियूष सिंगान ताची सह-निर्मिती केल्या.
91a865eb-e463-4d87-82b8-242bd61a1b00,त्याच वर्सा इस्टर आयलँडार 51 केशी जाल्यो.
9f757f18-81c0-41a5-ba19-00f427422fea,"1988 सावन ऑलिंपिक खेळ आनी 2002 सावन राष्ट्रकुल खेळां सयत, एकोडे आनी दोट्टी अशे दोनूय खेळ आंतरराश्ट्रीय सर्तिंनी खेळटात."
62781fa7-90d7-45a7-959a-b649dfc14b92,नाटकविशिश्ट वेशभूशेचेय उपेग सत्तरीया नृत्यांत दिसतात.
db2e77af-0cf5-41c1-876c-bf2666d121a0,डिजायन तपशील म्हळ्यार स्पर्धात्मक घटकां मदली तडजोड.
07ef9dd7-1898-4686-a5b6-1c0ec5954af7,"एसईसीएल, अदानी, जिंदल ह्यो मुखेल कोळशाच्यो कंपन्यो, ईशान्य छत्तीसगडभर जायत्यो कोळसो खणी चलयतात."
0a3be623-695f-4f8b-8e4e-218400ea8f2e,"रोखडेच हैदर अलीन ताच्या गॅरिसनांतल्या ३,००० मनशांवागडा, मकदुम अलीच्या सुमार ६,००० सैन्या आड बेंगळूरच्या सेरिंगापटाम वटेन आगेकुच केली."
ace2dfcd-a76d-42c7-8137-92645b75c7c6,"अवनी आदीक घरांतलीं सगळीं कामां करूंक लायता, जाका लागून ताका खूब त्रास जातात."
90fedac4-05da-4f23-9667-972f6e5a97fd,"शिंपणावळ प्रकल्पांखातीर वापरिल्ले धरण वीज आनी येरादारी सुविधा निर्माण करपाक मदत करतात, तशेंच वाडट्या लोकसंख्येक पिवपाच्या उदकाची पुरवण करपाक, हुंवार नियंत्रीत करपाक आनी दुकळ आडावपाक मदत करतात."
794ec35a-62fd-4523-b94c-5b390ad63aff,"हालींच स्थापन केल्ल्या काजीरंगा नॅशनल ऑर्किड आनी बायोडायव्हर्सिटी पार्कांत, भारतांत मेळपी अदमास 1,314 ऑर्किड जातीं मदल्यो 500 परस चड ऑर्किड जाती आसात."
79fee998-d01b-4405-a458-445186fb2714,कलाकार जेन्ना केन्ना सर्जनशीलताय दाखयता तेन्ना श्रोते ताळयो मारून पावती दितात.
484bc552-b05d-42b0-b782-244c98a20855,कॅरिबियन स्पिनरांचेर भारतीयांनी वळोवपी ट्रॅकाचेर प्रभुत्व मेळयिल्ल्यान अस्तंत भारतीय कर्णधार क्लायव्ह लॉयडानान फुडल्या कसोटी सर्तींत फकत गतीचेर आदारून रावपाची प्रतिज्ञा केली अशें सांगतात.
7f2f3ac0-db8c-42cf-9eab-9b5867c8bb74,म्हैसूरचो तरणाटो राजा कृष्णराज वोडेयार दुसरो हाणें हैदर अलीच्या ह्या कामगिरीचें इनाम दिवन ताका फाथ हैदरबहादुर वा नवाब हैदर अलीखान ही पदवी दिली.
26f3d035-9037-40cc-b414-b1107b1607b8,"अशोक, कलिंगाच्या झुजा उपरांत रगतपाताक लागून अस्वस्थ जालो आनी ताणें परत केन्नाच झगडचें ना अशें प्रतिज्ञा घेतली."
fe6785f9-aa1d-43c3-bc1e-1daa483292cd,ताका वैजकी पर्यटनाचो एक प्रकार म्हूण मानूं येता.
073a1db1-8af0-47ca-a6fc-665a99a39e97,पृथ्वीराज हाणें चंदेल राज्याचेर घुरी घालून उदलाचो मामेभाव मलखान हाचेकडेन आशिल्ल्या सिरसागराचेर घेराव घालो.
69abbb8e-3505-478e-acef-4b3dc3ff181d,"अशोकाची आवय चंपातल्या ब्राह्मणाची धूव आशिल्ली, आनी तिचे लग्न राजाकडेन जातले म्हण पारखिल्लें अशें अशोकवादनांत म्हळां."
0cb860f6-86f4-4c89-aca4-812643480f77,"ऑक्टोबर १९१६ त ताणें ग्रेज इन हांगा बार अभ्यासक्रमांत आपलें नांव नोंद केलें, आनी त्याच वेळार लंडन स्कूल ऑफ इकोनॉमिक्सांत लेगीत नांव नोंद केलें आनी थंय ताणें डॉक्टरेट प्रबंधाचेर काम करपाक सुरवात केली."
ced64abb-7f92-4a53-b7fd-25bb0ef03090,"अमेरिकी लोक आपले येणावळीपरस चड खर्च करतात, ताका लागून महामंदी उपरांत पळोवंक नाशिल्लो इतलो राष्ट्रीय बचत दर उणो जायत चल्ला."
721ec609-e2fb-422a-8a83-a701a7dcccb6,"अय्यानार धबधबो भारताच्या तमिळनाडू राज्यांतल्या विरुधुनगर जिल्ल्यांत राजापालयम, शार आनी नगरपालिका हांचे ७ किमी अस्तंतेक आसा."
5deca031-c428-4bbd-a210-08c26555805c,1999 वर्सा स्प्रेगान परत चॅम्पियनशिप जिखली पूण 2000 वर्सा तो पांचव्या क्रमांकाचेर शेंवटलो.
f36dc687-8212-4826-b980-adebc60a6549,"सामान्यपणान किला गेट ह्या नांवान वळखतात तो हाथरस किल्लो हो एक लोकप्रिय पर्यटन थळ, पूण तो उत्तर प्रदेशांत पर्यटन थळ म्हणून नोंदिल्लो ना."
8355d805-c9b2-4873-a7b7-eb19baef25d5,ताणें कितलेशेच दशक एनिमेशनांत काम केलें आनी ताच्या वावराक लागून जायते पुरस्कार फावो जाले.
6ae59f99-e2b7-4705-8291-80406c626025,"तुमच्या लागींच्या वाठारांत अशी अणभव भेट मेळना जाल्यार, चड पर्यायां खातीर ऑनलायन तपासात."
78b9584d-5b23-4ac7-810c-128b466b371b,तांकां अजुनय कित्याक तें समजूंक ना पूण उतरांचो अर्थ समज नासतना फकत आमी म्हणटात ताचें तें अनुकरण करतात.
824fc0b4-da34-409f-9178-149f751f86d5,वकिली करपाचो परवानो आशिल्लो तुमच्या राज्यांतलो अणभवी वकील तुमचे हे प्रस्न सोडोवपाक मजत करपाक शकता.
a204ad5b-ef5e-4f65-94e5-02257ce1253e,खऱ्या विरोधकां वांगडा निदर्शनांत लागू केल्यार अर्जांक बुंकाई अशें म्हणटात.
8d458e1b-5b2a-4fc7-827e-dcc2fb1a0a84,60 अमेरिकी डॉलरांत अतिरिक्त वांगडी जोडपाक आनी तें परतून विक्री करपा वांगडाच तुका 2 टक्के वर्सुकी सवलतूय मेळटा.
a7e8ee9f-1bc8-4b7e-b045-2e641ee34c27,"पॅरालिंपीक गोळीबार, जाका ""धनुर्विद्या पॅरा स्पोर्ट"" अशेंय म्हणटात, हें अपंगत्व आशिल्ल्या सर्तकांक गोळीबार खेळांचें रुपांतर आसा."
80f72ec3-d7b0-4d93-9fed-ec8691f2d705,काश्मीर आनी बल्तिस्तानाक आदींच आपल्या शेकातळा हाडपी मुगलांनी लडाखाचो पराभव केलो तरी लडाखान आपलें स्वातंत्र्य तिगोवन दवरलें.
d6afa3b3-a641-4f3c-9898-c5188ee0dd9f,फकत तुमची वळख आशिल्ल्या वैध किरकोळ विक्रेत्या कडल्यान आनी दुकानांतल्यान खरेदी करात.
6c035b25-b3e4-4192-a6db-63971eab855d,"त्याच वर्सा पयलीं प्रदर्शीत जाल्ल्या येन्नवळे ह्या सिनेमांतल्यान तिणें तमिळ चित्रपटांत पदार्पण केलें, थंय तिणें आर. माधवनाची जोडिदार म्हूण अभिनय केलो."
a2844fbb-51bd-499f-8c0c-39c444c1a9de,"सुर्वेक, अलाउद्दीनान सदळ हातान अनुदान करुन आनी वर्सावळीन सेगीत दिवपाची पद्दत आपणावन, जायत्या लोकांची सरकारी पदांचेर नेमणूक करून सत्ता घटमूट केली."
64a84f21-3cc0-4d72-bafc-d504f72b6958,तुमी पयलीं रद्द केल्यार आनी तुमचो घरगुती अर्ज न्हयकारलो जाल्यार खंयच्याच राज्यांत वेवसाय नासतना तुमी आसतले.
db5c902c-c8f2-4064-8644-e5750abb66b0,मॅचींत खेळाच्या दर एका टप्प्या खातीर डाव ही संज्ञा वापरतात.
8ebdcf24-1670-4ad2-97d7-72043163338a,चड करून पकाच्या जाग्यार बॉल वापरतात आनी चड करून संरक्षणात्मक उपकरणां घालनात.
a7f89beb-58b2-4ccf-80e6-9bf14d9e830c,पर्यावरणीय प्रदेशाचो सुमार 30% भाग तुळेन अखंड वनस्पतींनी भरिल्लो आसा.
1f973f3e-8b04-417c-833b-b5f64407cb22,"ट्विटराचेर, तुमच्या प्रतिस्पर्ध्यांनी पोस्ट केल्ल्या ट्विटांचेर खेळीमेळीची टिप्पणी करप हो तुमच्या कंपनीचें प्रोफायल तयार करपाचो एक सामान्य मार्ग."
de4da5e1-0762-4930-bd3b-7777a74beee8,2010 वर्साच्या राष्ट्रकूल खेळांचो उक्तावण आनी समारोप सुवाळो जाल्ल्या दिल्लीच्या जवाहरलाल नेहरू स्टेडियमाच्या नवनिर्मणे फाटल्यान बिरसा मुंडा एथलेटिक्स स्टेडियम ही प्रेरणा आशिल्ली.
348256bb-4024-4ea6-a2f3-d3fa564dff52,"देखीक, तुमी दर सप्तकांत 100 डॉलर चेक रोख करतात अशें गृहीत धरात, आनी चेक नगदी सेवा चेकाचे 5% घेता."
794530f7-895c-4308-922a-7534ee8c57f8,1851 ते 1865 ह्या काळांत नागा जमातींनी आसामांतल्या ब्रिटीशांचेर आक्रमण चालूच दवरलें.
26664672-b44a-4c1e-ab2b-adfd29b66c71,वास्तव जिणेंत मरण आडावपी मनशाक पड्ड्याचेर मारप अयोग्य आसतलें अशें देसायक दिसलें.
